EntryID	Reaction	ECNumber	UniProtKB_AC	Organism	pH	parameter.name	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit
41827	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26298	Lactobacillus pentosus	8.0	Km	Km	D-Lactate	0.007		-	M
41827	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26298	Lactobacillus pentosus	8.0	B	concentration	NAD+	0.01		-	M
41827	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26298	Lactobacillus pentosus	8.0	A	concentration	D-Lactate	0.0	0.1	-	M
41827	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26298	Lactobacillus pentosus	8.0	Vmax	Vmax		0.003166667		-	mol*s^(-1)*g^(-1)
41828	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	Km	Km	Pyruvate	0.001		-	M
41828	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	A	concentration	Pyruvate	0.0	0.01	-	M
41828	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	kcat_Km	kcat/Km	Pyruvate	1500000.0		-	M^(-1)*s^(-1)
41828	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	B	concentration	NADH	1.0E-4		-	M
41828	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	kcat	kcat		1500.0		-	s^(-1)
41829	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	kcat_Km	kcat/Km	Pyruvate	1100000.0		-	M^(-1)*s^(-1)
41829	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	kcat	kcat		1000.0		-	s^(-1)
41829	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	B	concentration	NADH	1.0E-4		-	M
41829	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	A	concentration	Pyruvate	0.0	0.01	-	M
41829	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	Km	Km	Pyruvate	9.0E-4		-	M
41830	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	A	concentration	Pyruvate	0.0	0.01	-	M
41830	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	kcat_Km	kcat/Km	Pyruvate	100.0		-	M^(-1)*s^(-1)
41830	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	kcat	kcat		0.074		-	s^(-1)
41830	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	B	concentration	NADH	1.0E-4		-	M
41830	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.0	Km	Km	Pyruvate	7.0E-4		-	M
41831	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.5	kcat	kcat		260.0		-	s^(-1)
41831	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.5	Km	Km	D-Lactate	0.0077		-	M
41831	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.5	B	concentration	NAD+	0.01		-	M
41831	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.5	kcat_Km	kcat/Km	D-Lactate	34000.0		-	M^(-1)*s^(-1)
41832	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.5	Km	Km	D-Lactate	0.0043		-	M
41832	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.5	kcat_Km	kcat/Km	D-Lactate	28000.0		-	M^(-1)*s^(-1)
41832	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.5	B	concentration	NAD+	0.01		-	M
41832	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	Q88VJ2	Lactobacillus plantarum	7.5	kcat	kcat		120.0		-	s^(-1)
43856	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1	Q48534	Lactobacillus delbrueckii subsp. bulgaricus	7.5	B	concentration	NADH	2.0E-4		-	M
43856	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1	Q48534	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat_Km	kcat/Km	Pyruvate	2400.0		-	M^(-1)*s^(-1)
43856	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1	Q48534	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat	kcat		48.0		-	s^(-1)
43856	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1	Q48534	Lactobacillus delbrueckii subsp. bulgaricus	7.5	Km	Km	Pyruvate	0.02		-	M
44050	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	B	concentration	NADH	2.0E-4		-	M
44050	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat	kcat		1680.0		-	s^(-1)
44050	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat_Km	kcat/Km	Pyruvate	1050000.0		-	M^(-1)*s^(-1)
44050	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	Km	Km	Pyruvate	0.0015		-	M
44051	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	Km	Km	Pyruvate	0.015		-	M
44051	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	B	concentration	NADH	2.0E-4		-	M
44051	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat_Km	kcat/Km	Pyruvate	17000.0		-	M^(-1)*s^(-1)
44051	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat	kcat		260.0		-	s^(-1)
44052	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat_Km	kcat/Km	3-Bromopyruvate	54000.0		-	M^(-1)*s^(-1)
44052	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat	kcat		540.0		-	s^(-1)
44052	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	B	concentration	NADH	2.0E-4		-	M
44052	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	Km	Km	3-Bromopyruvate	0.01		-	M
44053	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	B	concentration	NADH	2.0E-4		-	M
44053	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat	kcat		16.0		-	s^(-1)
44054	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat	kcat		1200.0		-	s^(-1)
44054	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat_Km	kcat/Km	Oxaloacetate	170000.0		-	M^(-1)*s^(-1)
44054	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	Km	Km	Oxaloacetate	0.007		-	M
44054	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	B	concentration	NADH	2.0E-4		-	M
44055	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	B	concentration	NADH	2.0E-4		-	M
44055	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat	kcat		9.0		-	s^(-1)
44056	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat_Km	kcat/Km	Glyoxylate	8600.0		-	M^(-1)*s^(-1)
44056	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	B	concentration	NADH	2.0E-4		-	M
44056	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat	kcat		864.0		-	s^(-1)
44056	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	Km	Km	Glyoxylate	0.1		-	M
44057	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat	kcat		850.0		-	s^(-1)
44057	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	B	concentration	NADH	2.0E-4		-	M
44057	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	kcat_Km	kcat/Km	Glyoxylate	8500.0		-	M^(-1)*s^(-1)
44057	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	7.5	Km	Km	Glyoxylate	0.1		-	M
44058	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat	kcat		674.0		-	s^(-1)
44058	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat2	kcat		1340.0		-	s^(-1)
44058	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	Km	Km	Pyruvate	2.0E-4		-	M
44058	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	B	concentration	NADH	2.0E-4		-	M
44058	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat_Km	kcat/Km	Pyruvate	3370000.0		-	M^(-1)*s^(-1)
44059	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat_Km	kcat/Km	Pyruvate	568000.0		-	M^(-1)*s^(-1)
44059	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	Km	Km	Pyruvate	0.0025		-	M
44059	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat	kcat		1420.0		-	s^(-1)
44059	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat2	kcat		2500.0		-	s^(-1)
44059	D-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	B	concentration	NADH	2.0E-4		-	M
44060	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat	kcat		885.0		-	s^(-1)
44060	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	B	concentration	NADH	2.0E-4		-	M
44060	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	Km	Km	3-Bromopyruvate	0.0072		-	M
44060	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat_Km	kcat/Km	3-Bromopyruvate	123000.0		-	M^(-1)*s^(-1)
44060	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat2	kcat		1115.0		-	s^(-1)
44061	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat	kcat		604.0		-	s^(-1)
44061	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat_Km	kcat/Km	3-Bromopyruvate	50000.0		-	M^(-1)*s^(-1)
44061	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	B	concentration	NADH	2.0E-4		-	M
44061	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	Km	Km	3-Bromopyruvate	0.012		-	M
44061	NADH + H+ + 3-Bromopyruvate = NAD+ + 3-Bromolactate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat2	kcat		477.0		-	s^(-1)
44062	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat2	kcat		720.0		-	s^(-1)
44062	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat_Km	kcat/Km	Oxaloacetate	88000.0		-	M^(-1)*s^(-1)
44062	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat	kcat		221.0		-	s^(-1)
44062	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	Km	Km	Oxaloacetate	0.0025		-	M
44062	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	B	concentration	NADH	2.0E-4		-	M
44063	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	B	concentration	NADH	2.0E-4		-	M
44063	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	Km	Km	Oxaloacetate	0.0024		-	M
44063	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat_Km	kcat/Km	Oxaloacetate	408000.0		-	M^(-1)*s^(-1)
44063	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat	kcat		980.0		-	s^(-1)
44063	D-Malate + NAD+ = Oxaloacetate + H+ + NADH	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat2	kcat		464.0		-	s^(-1)
44064	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	Km	Km	Glyoxylate	0.0028		-	M
44064	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat_Km	kcat/Km	Glyoxylate	104000.0		-	M^(-1)*s^(-1)
44064	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	B	concentration	NADH	2.0E-4		-	M
44064	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat2	kcat		584.0		-	s^(-1)
44064	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat	kcat		292.0		-	s^(-1)
44065	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat_Km	kcat/Km	Glyoxylate	31000.0		-	M^(-1)*s^(-1)
44065	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat2	kcat		492.0		-	s^(-1)
44065	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	kcat	kcat		620.0		-	s^(-1)
44065	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	Km	Km	Glyoxylate	0.02		-	M
44065	Glycolate + NAD+ = H+ + NADH + Glyoxylate	1.1.1.28	P26297	Lactobacillus delbrueckii subsp. bulgaricus	5.5	B	concentration	NADH	2.0E-4		-	M
44393	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	B	concentration	NADH	1.0E-4		-	M
44393	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	S	concentration	Pyruvate	0.0	0.05	-	M
44393	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	S_half	S_half	Pyruvate	0.018		-	M
44393	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	n	Hill coefficient	Pyruvate	2.7		-	-
44393	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	Vmax	Vmax		0.0045		-	mol*s^(-1)*g^(-1)
44394	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	n	Hill coefficient	Pyruvate	2.4		-	-
44394	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	B	concentration	NADH	1.0E-4		-	M
44394	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	S_half	S_half	Pyruvate	0.01		-	M
44394	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	S	concentration	Pyruvate	0.0	0.05	-	M
44394	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	Vmax	Vmax		0.004166667		-	mol*s^(-1)*g^(-1)
44395	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	A	concentration	Pyruvate	0.0	0.05	-	M
44395	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	B	concentration	NADH	1.0E-4		-	M
44395	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	Km	Km	Pyruvate	6.0E-4		-	M
44395	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	Vmax	Vmax		0.01666667		-	mol*s^(-1)*g^(-1)
44395	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	Ki	Ki	Pyruvate	0.062		-	M
44395	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	M	concentration	Fructose 1,6-bisphosphate	0.005		-	M
44396	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	n	Hill coefficient	Pyruvate	2.5		-	-
44396	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	Vmax	Vmax		0.004		-	mol*s^(-1)*g^(-1)
44396	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	S_half	S_half	Pyruvate	0.012		-	M
44396	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	S	concentration	Pyruvate	0.0	0.05	-	M
44396	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	M	concentration	Fructose 1,6-bisphosphate	0.005		-	M
44396	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	B	concentration	NADH	1.0E-4		-	M
44397	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	M	concentration	Fructose 1,6-bisphosphate	0.005		-	M
44397	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	A	concentration	Pyruvate	0.0	0.05	-	M
44397	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	Ki	Ki	Pyruvate	0.09		-	M
44397	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	Km	Km	Pyruvate	8.0E-4		-	M
44397	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	B	concentration	NADH	1.0E-4		-	M
44397	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	Vmax	Vmax		0.01666667		-	mol*s^(-1)*g^(-1)
44398	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	Km	Km	Pyruvate	0.013		-	M
44398	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	A	concentration	Pyruvate	0.0	0.05	-	M
44398	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	M	concentration	Oxamate	0.01		-	M
44398	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	B	concentration	NADH	1.0E-4		-	M
44398	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	Vmax	Vmax		0.0075		-	mol*s^(-1)*g^(-1)
44399	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	B	concentration	NADH	1.0E-4		-	M
44399	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	S_half	S_half	Pyruvate	0.007		-	M
44399	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	n	Hill coefficient	Pyruvate	1.3		-	-
44399	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	M	concentration	Oxamate	0.01		-	M
44399	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	S	concentration	Pyruvate	0.0	0.05	-	M
44399	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	Vmax	Vmax		0.004166667		-	mol*s^(-1)*g^(-1)
44400	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	M	concentration	2-Ketoglutarate	0.01		-	M
44400	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	n	Hill coefficient	Pyruvate	1.4		-	-
44400	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	S	concentration	Pyruvate	0.0	0.05	-	M
44400	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	Vmax	Vmax		0.01666667		-	mol*s^(-1)*g^(-1)
44400	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	B	concentration	NADH	1.0E-4		-	M
44400	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	5.0	S_half	S_half	Pyruvate	0.007		-	M
44401	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	7.0	B	concentration	NADH	1.0E-4		-	M
44401	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	7.0	S	concentration	Pyruvate	0.0	0.05	-	M
44401	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	7.0	M	concentration	Fructose 1,6-bisphosphate	0.005		-	M
44401	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	7.0	n	Hill coefficient	Pyruvate	2.0		-	-
44401	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	7.0	S_half	S_half	Pyruvate	0.035		-	M
44401	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	7.0	Vmax	Vmax		0.01416667		-	mol*s^(-1)*g^(-1)
44402	L-Lactate + NAD+ = NADH + H+ + Pyruvate	1.1.1.27	P00343	Lactobacillus casei	7.0	Vmax	Vmax		0.0135		-	mol*s^(-1)*g^(-1)
